id,title,price,currency,location,condition,brand,date_posted,url,scraped_at,brand_version,price_range,is_brand_new,title_length,ram_gb,storage_gb
645,Vivo X200 Ultra 512GB (Used),279000.0,LKR,Gampaha,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-x200-ultra-512gb-brand-new-for-sale-gampaha,2026-02-21 02:38:29,X200,>200k,0,28,,512.0
646,WIRELESS EARBUDS ANKER SOUNDCORE P41i,18900.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/wireless-earbuds-anker-soundcore-p41i-for-sale-colombo,2026-02-21 02:38:29,P41I,10k-30k,0,37,,
647,WIRELESS EARBUDS ANKER SOUNDCORE R50iNC,7500.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/wireless-earbuds-anker-soundcore-r50inc-for-sale-colombo,2026-02-21 02:38:29,R50INC,<10k,0,39,,
648,Vivo Y17 8GB|256GB (Used),10900.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y17-8gb256gb-used-for-sale-colombo-326,2026-02-21 02:38:29,Y17,10k-30k,0,25,,8.0
649,Samsung Galaxy A05s (Used),16500.0,LKR,Gampaha,Used,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-a05s-used-for-sale-gampaha-155,2026-02-21 02:38:29,A05S,10k-30k,0,26,,
650,Xiaomi Redmi Buds 8 Lite Global Version Noice Cancellation Earbuds,8990.0,LKR,Colombo,Unknown,Xiaomi,11 hours,https://ikman.lk/en/ad/xiaomi-redmi-buds-8-lite-global-version-noice-cancellation-earbuds-for-sale-colombo,2026-02-21 02:38:29,8,<10k,0,66,,
651,Apple iPhone 13 mini 5G- cinematic (Used),85000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-13-mini-5g-cinematic-used-for-sale-colombo-260,2026-02-21 02:38:29,13,60k-100k,0,41,,
652,Apple iPhone 14 256GB (Used),127000.0,LKR,Gampaha,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-14-256gb-used-for-sale-gampaha-377,2026-02-21 02:38:29,14,100k-200k,0,28,,256.0
653,Apple iPhone 15 Pro Max 512GB (Used),279999.0,LKR,Gampaha,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-max-512gb-used-for-sale-gampaha-206,2026-02-21 02:38:29,15,>200k,0,36,,512.0
654,Apple iPhone 14 128GB (Used),115000.0,LKR,Kurunegala,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-kurunegala-185,2026-02-21 02:38:29,14,100k-200k,0,28,,128.0
655,Vivo Y93 6GB/128GB (Used),8300.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-8673,2026-02-21 02:38:29,Y93,<10k,0,25,,6.0
656,Apple iPhone 7 Plus 128GB (Used),22990.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-7-plus-128gb-used-for-sale-colombo-16642,2026-02-21 02:38:29,7,10k-30k,0,32,,128.0
657,Apple iPhone 15 Pro Max 256GB (Used),259999.0,LKR,Gampaha,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-gampaha-1165,2026-02-21 02:38:29,15,>200k,0,36,,256.0
658,Apple iPhone 13 Pro Max 128GB (Used),133000.0,LKR,Kurunegala,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-max-128gb-used-for-sale-kurunegala-152,2026-02-21 02:38:29,13,100k-200k,0,36,,128.0
659,Oppo A31 8GB 256GB (Used),11990.0,LKR,Colombo,Used,Oppo,,https://ikman.lk/en/ad/oppo-a31-8gb-256gb-used-for-sale-colombo-1978,2026-02-21 02:38:33,A31,10k-30k,0,25,,8.0
660,Apple iPhone 13 Pro 5G- Full cinematic (Used),118000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-5g-full-cinematic-used-for-sale-colombo,2026-02-21 02:38:33,13,100k-200k,0,45,,
661,Samsung Galaxy S7 Edge 64GB 3GB RAM BLACK (Brand New),25000.0,LKR,Colombo,Brand New,Samsung,,https://ikman.lk/en/ad/samsung-galaxy-s7-edge-64gb-3gb-ram-black-brand-new-for-sale-colombo,2026-02-21 02:38:36,S7,10k-30k,1,53,3.0,64.0
662,Sony Xperia 1 II 8GB 128GB (Used),31990.0,LKR,Colombo,Used,Sony,,https://ikman.lk/en/ad/sony-xperia-1-ii-8gb-128gb-used-for-sale-colombo-319,2026-02-21 02:38:36,1,30k-60k,0,33,,8.0
663,Vivo Y93 6GB 128GB (Used),10780.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-8672,2026-02-21 02:38:36,Y93,10k-30k,0,25,,6.0
664,Apple iPhone 13 5G- cinematic (Used),102000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-13-5g-cinematic-used-for-sale-colombo-345,2026-02-21 02:38:36,13,100k-200k,0,36,,
665,Vivo Y17 8GB 256GB (Used),13350.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y17-8gb-256gb-used-for-sale-colombo-4377,2026-02-21 02:38:36,Y17,10k-30k,0,25,,8.0
666,Oppo A5s 4GB 64GB (Used),13500.0,LKR,Colombo,Used,Oppo,11 hours,https://ikman.lk/en/ad/oppo-a5s-4gb-ram-64gb-rom-used-for-sale-colombo-1,2026-02-21 02:38:36,A5S,10k-30k,0,24,,4.0
667,Samsung Galaxy A12 6GB 128GB (Used),22500.0,LKR,Colombo,Used,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-a12-6gb-ram-128gb-rom-used-for-sale-colombo-1,2026-02-21 02:38:36,A12,10k-30k,0,35,,6.0
668,Apple iPhone 11 128GB (Used),49000.0,LKR,Matara,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-matara-1307,2026-02-21 02:38:36,11,30k-60k,0,28,,128.0
669,A328 10000mah Power Bank,6690.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/a328-10000mah-power-bank-for-sale-colombo-1,2026-02-21 02:38:36,A328,<10k,0,24,,
670,Vivo Y11 8GB 256GB (Used),12850.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y11-8gb-256gb-used-for-sale-colombo-6,2026-02-21 02:38:36,Y11,10k-30k,0,25,,8.0
671,Apple iPhone 14 Pro Max 256GB (Used),219999.0,LKR,Gampaha,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-256gb-used-for-sale-gampaha-2172,2026-02-21 02:38:36,14,>200k,0,36,,256.0
672,Samsung Galaxy A15 (Used),30000.0,LKR,Gampaha,Used,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-a15-075-536-2173-used-for-sale-gampaha,2026-02-21 02:38:36,A15,30k-60k,0,25,,
673,Apple iPhone XS 256GB (Used),46000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-xs-256gb-used-for-sale-colombo-8803,2026-02-21 02:38:36,256GB,30k-60k,0,28,,256.0
674,Apple iPhone 14 Pro Max 128GB (Used),209999.0,LKR,Gampaha,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-128gb-used-for-sale-gampaha-750,2026-02-21 02:38:36,14,>200k,0,36,,128.0
675,Oppo A31 8GB 256GB (Used),13950.0,LKR,Colombo,Used,Oppo,11 hours,https://ikman.lk/en/ad/oppo-a31-8gb-256gb-used-for-sale-colombo-2061,2026-02-21 02:38:36,A31,10k-30k,0,25,,8.0
676,ZTE Blade 128GB (Used),18000.0,LKR,Puttalam,Used,ZTE,11 hours,https://ikman.lk/en/ad/zte-blade-128gb-used-for-sale-puttalam,2026-02-21 02:38:36,128GB,10k-30k,0,22,,128.0
677,Xiaomi Redmi A2 plus 4GB 64GB (Used),9500.0,LKR,Colombo,Used,Xiaomi,11 hours,https://ikman.lk/en/ad/xiaomi-redmi-a2-plus-4gb-64gb-used-for-sale-colombo-3,2026-02-21 02:38:36,A2,<10k,0,36,,4.0
678,Samsung Galaxy S24 Ultra 256gb (Used),195000.0,LKR,Matara,Used,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-256gb-used-for-sale-matara-4,2026-02-21 02:38:36,S24,100k-200k,0,37,,256.0
679,Apple iPhone 14 Pro 256GB (Used),174999.0,LKR,Gampaha,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-256gb-used-for-sale-gampaha-2373,2026-02-21 02:38:36,14,100k-200k,0,32,,256.0
680,Redmi Watch 5 Lite Smartwatch,13500.0,LKR,Colombo,Unknown,Redmi,11 hours,https://ikman.lk/en/ad/redmi-watch-5-lite-smartwatch-for-sale-colombo-12,2026-02-21 02:38:36,5,10k-30k,0,29,,
681,Apple iPhone 17 Pro Max 256GB (Brand New),419900.0,LKR,Colombo,Brand New,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-brand-new-for-sale-colombo-882,2026-02-21 02:38:36,17,>200k,1,41,,256.0
682,Xiaomi Mi Smart Band 10 SmartWatch Fitness,13500.0,LKR,Colombo,Unknown,Xiaomi,11 hours,https://ikman.lk/en/ad/xiaomi-mi-smart-band-10-smartwatch-fitness-for-sale-colombo-5,2026-02-21 02:38:36,10,10k-30k,0,42,,
683,Kieselect Pura Ele New Pink Ladies Smart Watch with Amoled Display,9750.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/kieselect-pura-ele-new-pink-ladies-smart-watch-with-amoled-display-for-sale-colombo-14,2026-02-21 02:38:36,KIESELECT,<10k,0,66,,
684,CMF By Nothing Buds Pro 2 With Hybrid ANC,13999.0,LKR,Colombo,Unknown,Nothing,11 hours,https://ikman.lk/en/ad/cmf-by-nothing-buds-pro-2-with-hybrid-anc-for-sale-colombo-28,2026-02-21 02:38:36,2,10k-30k,0,41,,
685,Apple iPhone 14 Pro 128GB (Used),164999.0,LKR,Gampaha,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-128gb-used-for-sale-gampaha-819,2026-02-21 02:38:36,14,100k-200k,0,32,,128.0
686,Vivo Y85 4GB 64GB (Used),10997.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y85-4gb-64gb-used-for-sale-colombo-116,2026-02-21 02:38:36,Y85,10k-30k,0,24,,4.0
687,Vivo Y11 8GB 256GB (Used),12500.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y11-8gb-256gb-used-for-sale-colombo,2026-02-21 02:38:36,Y11,10k-30k,0,25,,8.0
688,Oppo A6 Pro 8/256GB 50MP (Brand New),85990.0,LKR,Colombo,Brand New,Oppo,,https://ikman.lk/en/ad/oppo-a6-pro-8-256gb-50mp-brand-new-for-sale-colombo-5,2026-02-21 02:38:40,A6,60k-100k,1,36,,256.0
689,Vivo Y17 8GB/256GB (Used),11990.0,LKR,Colombo,Used,Vivo,,https://ikman.lk/en/ad/vivo-y17-8gb-256gb-used-for-sale-colombo-4290,2026-02-21 02:38:40,Y17,10k-30k,0,25,,8.0
690,Apple iPhone 14 256GB (Used),132999.0,LKR,Gampaha,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-14-256gb-used-for-sale-gampaha-384,2026-02-21 02:38:40,14,100k-200k,0,28,,256.0
691,Apple iPhone 16 256GB (Brand New),241990.0,LKR,Colombo,Brand New,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-16-256gb-brand-new-for-sale-colombo-415,2026-02-21 02:38:40,16,>200k,1,33,,256.0
692,WIWU iTag Location Tracking Anti Loss Device,5490.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/wiwu-itag-location-tracking-anti-loss-device-for-sale-colombo-5,2026-02-21 02:38:40,WIWU,<10k,0,44,,
693,OnePlus 15R 12GB 256GB (Brand New),158500.0,LKR,Colombo,Brand New,OnePlus,11 hours,https://ikman.lk/en/ad/oneplus-15r-12gb-256gb-brand-new-for-sale-colombo-25,2026-02-21 02:38:40,15R,100k-200k,1,34,,12.0
694,Haylou Solar Lite Smartwatch Health Tracking & Long Battery Life,7490.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/haylou-solar-lite-smartwatch-health-tracking-and-long-battery-life-for-sale-colombo-2,2026-02-21 02:38:40,HAYLOU,<10k,0,64,,
695,Belkin Boost Charge USB-C 20W MFi Wall Adapter,3500.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/belkin-boost-charge-usb-c-20w-mfi-wall-adapter-for-sale-colombo,2026-02-21 02:38:40,20W,<10k,0,46,,
696,Honor Choice Watch 2i Smartwatch - Huawei Amoled Display,13500.0,LKR,Colombo,Unknown,Huawei,11 hours,https://ikman.lk/en/ad/honor-choice-watch-2i-smartwatch-huawei-amoled-display-for-sale-colombo,2026-02-21 02:38:40,2I,10k-30k,0,56,,
697,Apple iPhone 14 128GB (Used),119999.0,LKR,Gampaha,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-gampaha-2071,2026-02-21 02:38:40,14,100k-200k,0,28,,128.0
698,Nokia C01 Plus (Used),9500.0,LKR,Puttalam,Used,Nokia,11 hours,https://ikman.lk/en/ad/nokia-c01-plus-refurbished-for-sale-puttalam,2026-02-21 02:38:40,C01,<10k,0,21,,
699,Oppo Reno (Used),129990.0,LKR,Colombo,Used,Oppo,11 hours,https://ikman.lk/en/ad/oppo-reno-used-for-sale-colombo-4,2026-02-21 02:38:40,RENO,100k-200k,0,16,,
700,Apple iPhone XS (Used),55000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-xs-used-for-sale-colombo-4570,2026-02-21 02:38:40,IPHONE,30k-60k,0,22,,
701,Ring Light,2300.0,LKR,Batticaloa,Unknown,Other,11 hours,https://ikman.lk/en/ad/ring-lite-for-sale-batticaloa,2026-02-21 02:38:40,RING,<10k,0,10,,
702,Apple iPhone 11 (Used),45000.0,LKR,Kandy,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-kandy-2477,2026-02-21 02:38:40,11,30k-60k,0,22,,
703,ZTE nubia V70 Max (Used),18000.0,LKR,Gampaha,Used,ZTE,11 hours,https://ikman.lk/en/ad/zte-nubia-v70-max-used-for-sale-gampaha-10,2026-02-21 02:38:40,V70,10k-30k,0,24,,
704,Oppo A31 8GB.. 256GB (Used),14998.0,LKR,Kalutara,Used,Oppo,11 hours,https://ikman.lk/en/ad/oppo-a31-8gb-256gb-used-for-sale-kalutara-296,2026-02-21 02:38:40,A31,10k-30k,0,27,,8.0
705,Samsung Galaxy Z Flip 7 12GB 512GB (Brand New),269000.0,LKR,Colombo,Brand New,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-z-flip-7-12gb-512gb-brand-new-for-sale-colombo-47,2026-02-21 02:38:40,7,>200k,1,46,,12.0
706,Oppo A31 256GB (Used),14990.0,LKR,Gampaha,Used,Oppo,11 hours,https://ikman.lk/en/ad/oppo-a31-8gb-ram-256gb-rom-brand-new-for-sale-gampaha-2,2026-02-21 02:38:40,A31,10k-30k,0,21,,256.0
707,Vivo Y11 8GB.. 256GB (Used),13998.0,LKR,Kalutara,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y11-8gb-256gb-used-for-sale-kalutara-37,2026-02-21 02:38:40,Y11,10k-30k,0,27,,8.0
708,Vivo Y17 (Used),11900.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y17-used-for-sale-colombo-348,2026-02-21 02:38:40,Y17,10k-30k,0,15,,
709,Green Lion Ultra Compact 20W PD & QC 3.0 GaN Wall Charger,3200.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/green-lion-ultra-compact-20w-pd-and-qc-30-gan-wall-charger-for-sale-colombo-3,2026-02-21 02:38:40,20W,<10k,0,57,,
710,Google Pixel 7 5G|8GB|128GB (Brand New),95990.0,LKR,Colombo,Brand New,Google,11 hours,https://ikman.lk/en/ad/google-pixel-7-5g8gb128gb-brand-new-for-sale-colombo-1,2026-02-21 02:38:40,7,60k-100k,1,39,,8.0
711,Google Pixel 7 Pro 128GB (Used),84990.0,LKR,Gampaha,Used,Google,11 hours,https://ikman.lk/en/ad/google-pixel-7-pro-128gb-used-for-sale-gampaha-177,2026-02-21 02:38:40,7,60k-100k,0,31,,128.0
712,Apple iPhone 12 Full set box (Used),78000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-12-full-set-box-used-for-sale-colombo-71,2026-02-21 02:38:40,12,60k-100k,0,35,,
713,Apple iPhone 14 Pro 128GB (Used),154000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-128gb-used-for-sale-colombo-2754,2026-02-21 02:38:40,14,100k-200k,0,32,,128.0
714,OnePlus Warp Charge 65W Power Adapter,9800.0,LKR,Colombo,Unknown,OnePlus,11 hours,https://ikman.lk/en/ad/oneplus-warp-charge-65w-power-adapter-for-sale-colombo-4,2026-02-21 02:38:40,65W,<10k,0,37,,
715,Apple iPhone 12 256GB (Used),86000.0,LKR,Polonnaruwa,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-12-256gb-used-for-sale-polonnaruwa-3,2026-02-21 02:38:44,12,60k-100k,0,28,,256.0
716,Infinix Note 50 256GB 8GBRam 144Hz (Brand New),26600.0,LKR,Colombo,Brand New,Infinix,,https://ikman.lk/en/ad/infinix-note-50-256gb-8gbram-144hz-brand-new-for-sale-colombo-1,2026-02-21 02:38:44,50,10k-30k,1,46,8.0,256.0
717,Apple iPhone 12 128GB (Used),84999.0,LKR,Colombo,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-colombo-9704,2026-02-21 02:38:44,12,60k-100k,0,28,,128.0
718,Apple iPhone 13 Pro (Used),85000.0,LKR,Kurunegala,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-used-for-sale-kurunegala-596,2026-02-21 02:38:44,13,60k-100k,0,26,,
719,Samsung Galaxy S21 Plus 5G 256GB (Used),38500.0,LKR,Kalutara,Used,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-s21-plus-5g-256gb-used-for-sale-kalutara,2026-02-21 02:38:44,S21,30k-60k,0,39,,256.0
720,Samsung Galaxy S21 Ultra (Used),35000.0,LKR,Galle,Used,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-s21-ultra-korean-phone-used-for-sale-galle,2026-02-21 02:38:44,S21,30k-60k,0,31,,
721,Apple iPhone 13 Pro 128GB (Used),123999.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-128gb-used-for-sale-colombo-3313,2026-02-21 02:38:44,13,100k-200k,0,32,,128.0
722,Apple iPhone 11 (Used),56000.0,LKR,Badulla,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-11-good-condition-used-for-sale-badulla,2026-02-21 02:38:44,11,30k-60k,0,22,,
723,Baseus 20W 10000 Magnetic Bracket Wireless Power Bank,11800.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/baseus-20w-10000-magnetic-bracket-wireless-power-bank-for-sale-colombo-4,2026-02-21 02:38:44,20W,10k-30k,0,53,,
724,Apple iPhone 13 mini 5G (Used),85000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-13-mini-5g-used-for-sale-colombo-61,2026-02-21 02:38:44,13,60k-100k,0,30,,
725,Apple iPhone 11 Full Set Box (Used),67000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-11-full-set-box-used-for-sale-colombo-918,2026-02-21 02:38:44,11,60k-100k,0,35,,
726,Sony Xperia 1 III 5G/12/256GB (Used),59000.0,LKR,Gampaha,Used,Sony,11 hours,https://ikman.lk/en/ad/sony-xperia-1-iii-5g-12-256gb-used-for-sale-gampaha-386,2026-02-21 02:38:44,1,30k-60k,0,36,,256.0
727,Apple iPhone 12 (Used),75000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-12-used-for-sale-colombo-3522,2026-02-21 02:38:44,12,60k-100k,0,22,,
728,Apple iPhone 11 (Used),65000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-colombo-7833,2026-02-21 02:38:44,11,60k-100k,0,22,,
729,Vivo Y93 (Used),8900.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y93-used-for-sale-colombo-2258,2026-02-21 02:38:44,Y93,<10k,0,15,,
730,Vivo V40 256GB 12GB5G (Brand New),55000.0,LKR,Colombo,Brand New,Vivo,11 hours,https://ikman.lk/en/ad/vivo-v40-256gb-12gb5g-brand-new-for-sale-colombo,2026-02-21 02:38:44,V40,30k-60k,1,33,,256.0
731,Apple iPhone 14 Pro 5G Fullset (Used),162000.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-5g-fullset-used-for-sale-colombo-46,2026-02-21 02:38:44,14,100k-200k,0,37,,
732,Baseus Bipow 2 20W 20000 Power Bank with Built-in Type C Cable,10800.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/baseus-bipow-2-20w-20000-power-bank-with-built-in-type-c-cable-for-sale-colombo-8,2026-02-21 02:38:44,2,10k-30k,0,62,,
733,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Earbuds,59800.0,LKR,Colombo,Unknown,Sony,11 hours,https://ikman.lk/en/ad/sony-wf-1000xm5-truly-wireless-bluetooth-noise-canceling-earbuds-for-sale-colombo-19,2026-02-21 02:38:44,WF-1000XM5,30k-60k,0,64,,
734,Apple iPhone 13 Pro Max 256GB (Used),130000.0,LKR,Gampaha,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-max-256-used-for-sale-gampaha-69,2026-02-21 02:38:44,13,100k-200k,0,36,,256.0
735,Vivo Y93 6GB/128GB (Used),8300.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-8671,2026-02-21 02:38:44,Y93,<10k,0,25,,6.0
736,Apple iPhone 17 Pro 256GB (Brand New),379900.0,LKR,Colombo,Brand New,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-256gb-brand-new-for-sale-colombo-795,2026-02-21 02:38:44,17,>200k,1,37,,256.0
737,Anker Soundcore Liberty 4 Pro | Noise Cancelling True Wireless Earbuds,24800.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/anker-soundcore-liberty-4-pro-noise-cancelling-true-wireless-earbuds-for-sale-colombo-19,2026-02-21 02:38:44,4,10k-30k,0,70,,
738,Apple iPhone XS (Used),58500.0,LKR,Nuwara Eliya,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-xs-original-used-for-sale-nuwara-eliya,2026-02-21 02:38:44,IPHONE,30k-60k,0,22,,
739,Samsung Galaxy Watch 6,30000.0,LKR,Colombo,Unknown,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-watch-6-for-sale-colombo-18,2026-02-21 02:38:44,6,30k-60k,0,22,,
740,Infinix Hot 60i 6GB 128GB (Used),29000.0,LKR,Gampaha,Used,Infinix,11 hours,https://ikman.lk/en/ad/infinix-hot-60i-6gb-128gb-used-for-sale-gampaha-8,2026-02-21 02:38:44,60I,10k-30k,0,32,,6.0
741,Samsung Galaxy M01s (Used),14500.0,LKR,Colombo,Used,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-m01s-cheese-condition-used-for-sale-colombo,2026-02-21 02:38:44,M01S,10k-30k,0,26,,
742,Apple iPhone 12 Pro 128GB (Used),86490.0,LKR,Colombo,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-128gb-used-for-sale-colombo-5622,2026-02-21 02:38:44,12,60k-100k,0,32,,128.0
743,Amazfit Bip 6,28800.0,LKR,Colombo,Unknown,Other,,https://ikman.lk/en/ad/amazfit-bip-6-for-sale-colombo-11,2026-02-21 02:38:48,6,10k-30k,0,13,,
744,Apple iPhone 15 Pro 128GB (Used),194000.0,LKR,Colombo,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-15-pro-128gb-used-for-sale-colombo-1500,2026-02-21 02:38:48,15,100k-200k,0,32,,128.0
745,Anker Zolo 20W PD 3.0 Fast Charger - A2699,3000.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/anker-zolo-20w-pd-30-fast-charger-a2699-for-sale-colombo-6,2026-02-21 02:38:48,20W,<10k,0,42,,
746,Samsung Galaxy Fit 3,11800.0,LKR,Colombo,Unknown,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-fit-3-for-sale-colombo-219,2026-02-21 02:38:48,3,10k-30k,0,20,,
747,Vivo Y17 8GB|256GB (Used),10900.0,LKR,Colombo,Used,Vivo,11 hours,https://ikman.lk/en/ad/vivo-y17-8gb256gb-used-for-sale-colombo-324,2026-02-21 02:38:48,Y17,10k-30k,0,25,,8.0
748,Samsung Galaxy F23 (Used),38000.0,LKR,Kandy,Used,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-f23-used-for-sale-kandy-10,2026-02-21 02:38:48,F23,30k-60k,0,25,,
749,Samsung Galaxy S25 Ultra 256GB (Brand New),276990.0,LKR,Colombo,Brand New,Samsung,11 hours,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-256gb-brand-new-for-sale-colombo-52,2026-02-21 02:38:48,S25,>200k,1,42,,256.0
750,CMF By Nothing Neckband Pro 50dB Active Noise Cancellation,8400.0,LKR,Colombo,Unknown,Nothing,11 hours,https://ikman.lk/en/ad/cmf-by-nothing-neckband-pro-50db-active-noise-cancellation-for-sale-colombo-26,2026-02-21 02:38:48,50DB,<10k,0,58,,
751,Lenovo Xt88 Bluetooth Wireless Airpods,2600.0,LKR,Kandy,Unknown,Lenovo,11 hours,https://ikman.lk/en/ad/lenovo-xt88-bluetooth-wireless-headphones-for-sale-kandy,2026-02-21 02:38:48,XT88,<10k,0,38,,
752,Apple iPhone X (Used),58000.0,LKR,Ampara,Used,Apple,11 hours,https://ikman.lk/en/ad/apple-iphone-x-used-for-sale-ampara-872,2026-02-21 02:38:48,IPHONE,30k-60k,0,21,,
753,Anker Zolo 140w Charger,19800.0,LKR,Colombo,Unknown,Other,11 hours,https://ikman.lk/en/ad/anker-zolo-140w-charger-for-sale-colombo-7,2026-02-21 02:38:48,140W,10k-30k,0,23,,
754,Apple iPhone 14 Pro Max (Used),175000.0,LKR,Kandy,Used,Apple,12 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-used-for-sale-kandy-790,2026-02-21 02:38:48,14,100k-200k,0,30,,
755,Anker Soundcore P30i Noise Cancelling Earbuds,6500.0,LKR,Colombo,Unknown,Other,12 hours,https://ikman.lk/en/ad/anker-soundcore-p30i-noise-cancelling-earbuds-for-sale-colombo-2,2026-02-21 02:38:48,P30I,<10k,0,45,,
756,HK11 Mini 41MM Smart Watch,7800.0,LKR,Colombo,Unknown,Other,12 hours,https://ikman.lk/en/ad/hk11-mini-41mm-smart-watch-for-sale-colombo,2026-02-21 02:38:48,41MM,<10k,0,26,,
